,comment,label_id,comment_len_by_words
14613,به عنوان مثال اگر سیستم شما ویروس بود#باش یا دچار مشکلات رجیستری بود#باش توانست#توان Net Framework را نصب کرد#کن در نتیجه قادر بود#باش اصولا اتوران آن مجموعه را ببینید درنتیجه قادر به نصب هیچ برنامه دیگر از روی دی وی دی هم بود#باش,0,43.0
12273,حتی بعد از این که شما گفت#گو jetaudio رو هم زد#زن چند تا هم آهنگ باز کرد#کن ولی هیچ مشکل داشت#دار,1,21.0
5933,متون در فونت‌های معمولی استاندارد تا کاملا شارپ با رنگ مشک عمیق #هست,2,13.0
2288,این دوربین مجهز به لنز میلی متری با توانایی زوم میلی متر بود#باش که هم حالت واید بسیار عالی را ارائه کرد#کن هم توانایی زوم آن در سطح بسیار بالا خوبی قرار گرفت#گیر,2,33.0
13002,Nexus در دو مدل گیگابایت عرضه شد#شو متاسفانه دارا درگاه کارت حافظه بود#باش,-1,13.0
7983,sony ion یا TX گوشی‌های سطح بالا خوبی هستن ولی موقع کار باهاشون حس کار کردن با یه گوش با کیفیت رو ندارین,-1,23.0
13421,امیدوار این تبلت نسخه ۳g هم داشته باشه,0,8.0
4571,باز هم میگ در خریدن شک کرد#کن,0,7.0
6429,در کل عملکرد صفحه نمایش MediaPad به واقع ما را خشنود نمود,1,12.0
7774,قبل از خرید رفت#رو تو یه فروشگاه تا ببینم قیمت نسبت به سایت چطوریه,0,14.0
7061,از جمله باتری دوربین عکاس کم کیفیت جنس بد بدنه که بلافاصله پر از لک اثر انگشت میشه,-1,18.0
14038,صدا فیلمبرداریش عالیه تکنولوژی ضد لرزش ردیابی خودکار سوژه حساب کیفیت کارو بالا میبره,2,14.0
4114,هر کی نخره ضرر کرده بازی hd رو بدون کوچک مشکل اجرا میکنه,1,13.0
12928,جناب خلیل پور سامسونگ پردازنده صفحه نمایش گرافیکش رو خودش طراح می‌کنه حتی صفحه نمایش رتینا رو هم سامسونگ می‌سازه طراح نقشه اپل ساخت سامسونگ ۲- اپل نوکیا بادای سامسونگ,0,30.0
10709,بهترین اسمارت فون جهان,2,4.0
9605,قابل توجه افراد که به قابلیت چندرسانه‌ای گوش اهمیت میدهند ۱- کیفیت عکس دوربین عالی #است,1,16.0
5376,اما فعلا رام رسم روتش موجوده ۹- قلم جالبه قابلیت تاچ مناسبه ولی اگه مثل pen یه دکمه هم روش داشت خیلی بهتر میشد,1,24.0
3872,البته کابل آن را باید جداگانه خریدار کرد#کن,0,8.0
688,صدا به نسبت لبتاب‌های ردیف خودش بالاست,1,7.0
5239,مدل wifi تنها چیز که کم داشت ۳g بود#باش,0,9.0
9534,من این گوش رو روزه که با کار کرد#کن ازهمه نظر گوش عالیه من که از راضی #هست به خصوص باطری صفحه نمایش عالیه به نظر من کسا که عاشق گوشی‌های دوسیم کارت #هست بهترین گزینه براشون این گوشیه,2,39.0
6713,ولی PJ یک دوربین فیلم بردار کاملا پیشرفته #است که علاوه بر پروژکتور خیلی خوب کیفیت فیلم‌برداری بالا را نیز ارائه کرد#کن,2,22.0
3119,به نظر ظاهر قشنگ داره ارزش خریدن داره,1,8.0
4289,من با آیفون کار کرد#کن واقعا عالیه وقت کار میکنی انگار شیشه بین دست آیفون وجود داشت#دار,2,17.0
1938,باتشکر از وقت که گذاشت#گذار,0,5.0
14774,گزینه Index از میزان عمر باتری مقدار فضا هارد گیگابایت دوربین خبر داد#ده,0,13.0
2011,ولی در کل تغییرات در جهت بهتر شدن بهبود عملکرد بوده این همان چیزیست که همه انتظار داشت#دار,1,18.0
8152,هر هسته پردازشگر این تلفن می‌تونه تا سرعت ۱٫۵GHz بالا بره جالب اینجاست که خود شما می‌تونید به صورت دست یک جفت از هسته رو غیر فعال کرد#کن تا باطری بیشتر داشت#دار,0,32.0
13977,ولی باخت#باز کیفیت فیلم عالیه,1,5.0
926,این مدل قادر #است که با وضوح DPI اسکن تهیه کند با فرمت‌های PDF JPG ذخیره نمود#نما,1,17.0
6394,در ضمن میتونین به عنوان هارد دیسک اینترنال هم از استفاده کنین,1,12.0
6402,در واقع نگران من این بود#باش که نکنه واسه یدونه کپی پیست چند گیگی نیم ساعت زمان ببره اما باید بگم این هارد کل نگرانیمو برطرف کرد#کن,1,27.0
12588,نمیدونم این تلویزیون از صفحه کلید بی سیم پشتیبان میکنه یا نه,0,12.0
14209,آینده روشن برای سون تو راهه از وقت که راهشو از اریکسون جدا کرده,1,14.0
13968,به هر صورت نیز یک دوربین نسبتا ارزان قیمت سوپرزوم بود#باش قابلیت که ارایه کرد#کن هم به کار کاربر مبتدی هم حرفه‌ای آمد#آ,1,23.0
1018,در ضمن در ساخت این دوربین از لاستیک شیشه مقاوم صمغ کربن هم استفاده شد#شو,1,15.0
13797,قدرت واقعی SM در زیر بدنه آن قرار داشت#دار,0,9.0
1051,رنگ نیز کاملا طبیعی #هست هرچند که مقدار به سمت رنگ گرم رفت#رو,1,13.0
3231,سامسونگ واقعا در ساخت این لپ‌تاپ با توجه به قیمت پایین که داشت#دار طراح مواد اولیه فوق‌العاده خوبی را به کار برده به اصطلاح سنگ تمام گذاشت#گذار,2,27.0
10224,یک از این دو لنز لنز f/۳٫۵-۵٫۶ IS STM بود#باش که با سیستم لرزش گیر اپتیکال جدید Dynamic IS همراه شد#شو,1,21.0
4848,بازی فیلم قابل دانلود از XboxLive نقاط ضعف احتمال خراب کنسول در ورژن‌های قدیم در دستگاه جدید خیلی کم شده,-1,20.0
8182,خوشبختانه جای باتری این دوربین از نوع باز #است بدین ترتیب توانست#توان از باتری بزرگ پرظرفیت چون FV FV هم بر روی آن استفاده کرد#کن,1,25.0
6319,من این هارد رو داشت#دار عالیه حرف نداره وقت به کامپیوتر وصل میشه انگار فلش وصل کردی سه سوت میاد بالا اصلاهم سرعت کامپیوتر کم نمی‌شه بقیه هارد هایی که دید#بین فقط یه ساعت طول می‌کشه بیاد بالا,2,38.0
3712,دوم اینه که دوربین عملا به هیچ درد نمیخوره,-1,9.0
7451,دوست عزیز این دوربین با امکانات که داشت#دار صرفا برای فیلمبرداری ساخت#ساز,0,12.0
11595,از نظر ضبط ویدیو فیلم ضبط شده بسیار شارپ با‌کیفیت #هست,2,11.0
11842,نام یک از نوت‌بوک‌های رده پایین ارزان قیمت کمپانی Lenovo #است که در سه ماهه سوم سال میلاد معرف وارد بازار گشت,0,22.0
5096,هرچند که این مسئله نداشتن صفحه کلید عدد در قسمت سمت راست سبب شد#شو که کلید به صورت جداگانه کاملا بزرگ ساخت#ساز,0,22.0
9836,دوربین فوق العاده ایه واقعا راضی ام -متشکرم,2,8.0
1566,شاید خواسته با این کار کماکان Note ٫۱ را خاص نگه داشت#دار,0,12.0
3648,صفحه نمایش آن نیز یک صفحه نمایش ۲٫۷ اینچ وایداسکرین #است که تصاویر را با نسبت نمایش داد#ده,0,18.0
1675,شکل ظاهر iOS نسبت به نسخه قبل آن تغییر داشت#دار,0,10.0
11697,هر دو در حالت واید میلی متر میدان دید کاملا گسترده را پوشش داد#ده که برای ثبت مناظر چشم اندازهای بزرگ مناسب #است,1,23.0
4320,وای فای آی او اس دیگر برابری هایی که واقعا این دستگاه رو به یک جایگزین خوب برای تمام گوشی‌های هوشمند غیر آیفون بدل می‌کنه,1,25.0
12878,پشت گوش هم زود داغ میشه,-1,6.0
3643,با دوربین فیلم‌برداری JVC مدل GZ-MG دیگر برای ثبت فایل‌ها بر روی DVD یا ویرایش آن مشکل داشت#دار,1,18.0
2267,ولی واقعیت اینه که این محصولات هنوز جواب پس داد#ده,-1,10.0
5955,در کل اگه کس یه پرینتر متوسط بی دردسر برای مصرف خانگی میخواد می‌تونم بگم عالیه تا سال میتونه نیاز کاربر رو برطرف کنه,2,24.0
8523,لازم به ذکر #است که گیرنده aGPS این تبلت قابلیت دریافت امواج ماهواره GLONASS را نیز داشت#دار,0,17.0
5969,تا حالا مشکل نداشته خیلی خوب کار کرده,2,8.0
