,comment,label,length
3930,ترکیب سخت‌افزار بسیار عالی، نمایشگر فوق‌العاده، دوربین ارتقاء یافته سیستم عامل بهبود یافته در کسب مقام نخست این گوشی بسیار موثر بوده‌اند.,1.0,25.0
3957,منتظرم تا htc با این امکان بیاد.,0.0,8.0
5736,چهار برابر زوم بیشتر هم به هر صورت به نوبه خود خیلی خوب می‌باشد.,1.0,15.0
3262,ایزو می‌تواند تا ۱۲۸۰۰ بالا رود که نشان دهنده اعتماد به نفس سازندگان البته اعتماد به این سنسور تصویر پردازشگر متعلقاتشان است.,1.0,23.0
56,یه گوشی عالی ولی یکم لقه در کل بگم خوبه,1.0,10.0
4116,لنوو برند قابل اعتماد خوبیه.,1.0,6.0
576,ویژگی برتر بسیار شاخص این دوربین همان لنز واید ۲۴ میلی متر با توانایی زوم ۱۶ برابر می‌باشد.,1.0,19.0
1068,صفحه کلید به خصوص در قسمت‌های بالایی تحت فشار کمی دچار خمش می‌گردد.,0.0,14.0
3670,قیمت این کارتریج‌ها به نسبت زیاد است این مورد شاید کمی ناراحت کننده باشد.,0.0,15.0
433,بدین ترتیب که برای عکاسی با آن‌ها کافیست که دوربین را به سوی سوژه نشانه بروید دکمه شاتر را بفشارید تا مناسب‌ترین با کیفیت‌ترین عکس گرفته شود.,1.0,27.0
2952,همچنین عملکرد گوشی در زوایای مختلف زیر نور مستقیم آفتاب مقداری کاهش می‌یابد که برای یک صفحه نمایش در این سطح چندان دور از انتظار نیست.,0.0,27.0
1887,باتریباتری به کار رفته در گوشی htc desire یک باتری ۱۲۳۰ میلی آمپری است به دلیل سخت افزار نه چندان پر قدرت این گوشی، باتری آن عملکرد مناسبی خواهد داشت.,1.0,31.0
270,این برنامه به لیست کاملی از اکولایزرهای مختلف مجهز شده است.,1.0,11.0
3752,"مطمئننا شما می‌توانید برنامه‌های خود iphone مانند mail, safari, ipod چند برنامه‌ی دیگر iphone را به صورت همزمان اجرا کنید ولی امکان اجرای همزمان برنامه‌های دیگر در مدل‌های قبلی iphone امکان‌پذیر نبود.",0.0,33.0
2699,اپل تمام تلاش خود را کرده تا ipod touch را باریک‌تر سبک‌تر کند در این کار کاملا موفق بوده!,1.0,20.0
689,درضمن گوشی ۳d max lg با پردازنده قوی‌تر وقابلیت ضبط وپخش سه بعدی ازین ارزونتره.,1.0,16.0
3792,با اینکه تغییراتی انقلابی در hx۲۰۰v نسبت به مدل پیشین ایجاد نشده، فقط شاهد بهبودهایی نسبتا مختصر هستیم، ولی باز هم؛ این بهترین بودن را به hx۲۰۰v هم می‌توانیم نسبت دهیم.,1.0,39.0
1167,htc windows phone ۸x گوشی بسیار قدرتمندیست که با طراحی زیبا رنگ‌های جذاب خود جنس پلی کربناتی بدنه که طبق رسم htc از بهترین مواد تشکیل شده است، با معرفی توسط این کمپانی، توجه بسیاری را به سوی خود جلب نمود.,1.0,43.0
5187,تجربه کاری من با ویندوز ۷٫۵ میگه که یک سیستم عامل کند خسته کننده با محیط کاربری یکنواخت تعداد محدود نرم افزار ارائه شده هست هرچند شرکت مایکروسافت ویندوز هشت رو رقیب آی ا اس اپل گوگل اندروید دونسته اما باید به انتظار نشست دید ایا این چنین هست یا,0.0,50.0
6158,من واقعا نمی‌دونم چرا چنین شرکتی به این معروفی، از امکان usb on-the-go تو گوشیهاش استفاده نمی‌کنه.,0.0,19.0
6603,کمپانی اپل همواره وسواس زیادی در مورد کیفیت محصولات خود به خرج می‌دهد، این بار نیز با همان وسواس ظرافت گوشی جدید خود را طراحی تولید نموده است که آن را از محصولات دیگر موجود در بازار متمایز می‌نماید.,1.0,40.0
4565,از نمایشگر چشمی الکترونیکی به دلیل اینکه نسبت به مدل پیشین پیشرفتی نداشته‌اند چندان راضی نیستیم.,0.0,17.0
3988,البته رزولوشن صفحه نمایش معادل ۴۰۰×۲۴۰ پیکسل مقداری پایین است که تراکم پیکسلی ۱۵۵ppi را نیز به وجود می‌آورد.,0.0,23.0
5573,محیط سیستم عامل کاملا روان است کاربران کوچک‌ترین کاهش سرعتی هنگام کار کردن سوئیچ کردن بین برنامه‌های مختلف مشاهده نخواهند کرد.,1.0,21.0
4894,این بلندگوها برای مصارف اولیه، کیفیت بلندی صدای قابل قبولی را ارائه می‌دهند ولی علاقه‌مندان به گوش کردن به موسیقی یا تماشای فیلم، بهتر است از بلندگوهای خارجی یا هدفون استفاده کنند.,1.0,35.0
5759,تصاویر آن نیز کیفیت خوبی دارند.,1.0,7.0
3918,با این حال تنها نقطه ضعفی که در این میان رقم خورده کندتر شدن لنز بوده است.,0.0,17.0
4404,به دلیل رزولوشن بسیار بالایی که این سنسور ارائه می‌دهد، اگر در شرایط نوری خوب با آن عکاسی کنید، کیفیت تفکیک جزئیاتی بسیار عالی را به شما ارائه می‌دهد.,1.0,32.0
2411,با چند ساعت کار صفحه پشت گوشی گرم میشه در برخی گوشی‌ها با سخت افزار مشابه این مشکل کمتره اما روی هم رفته عالیه,1.0,24.0
1979,زاویه دید این صفحه نمایش خوب بوده روشنایی آن نیز مناسب است به همین دلیل کار کردن با این گوشی در فضاهای پرنور در زیر تابش نور آفتاب کار سختی نخواهد بود.,1.0,32.0
1954,ایده‌های واقعا جالبی رو ایسوس ارایه میده.,1.0,8.0
1682,برای استفاده از این سیستم شما دست کم به یک speedlite ۶۰۰ex-rt فرستنده st-e۳-rt احتیاج خواهید داشت که روی هم تقریبا به اندازه خود دوربین قیمت خواهند داشت.,0.0,28.0
6302,به نظر من همین امروز که گوشیهای جدید با قیمت ۶۰۰ تا ۷۰۰ تومن هم میان بازار به لایو نمیرسن این گوشی صدای فوق‌العاده‌ای داره دوربین خوب فیلمبرداری اچ دی پردازنده گرافیکی بی‌نظیر برای اجرای بازیهای آندروید که مثلا یکی از همین بازیها رو تبلت گرون‌تر گیر میکنه ولی لایو به خوبی اونو اجرا میکنه در یک کلام حیف که دیگه تولید نمیشه ولی اگه قصد خرید گوشی در این رنج رو دارید اگه لایو نو رو تو بازار پیدا میکنید بخرید,1.0,82.0
3743,gps داخلی ویژگی بسیار خوبی است که بر روی ft۳ وجود دارد.,1.0,13.0
4416,از رقبای اصلی این دوربین می‌توان به fujifilm finepix f۶۰۰ exr، nikon coolpix s۸۲۰۰، olympus vr۳۲۰، panasonic lumix dmc-tz۲۰، samsung wb۷۵۰ sony cybershot dsc-hx۹v اشاره کرد.,1.0,36.0
4921,طراحی جذاب زیبای منحصر به فرد سامسونگ از حاشیه باریک بدنه استفاده می‌کند تا تجربه فراگیرتر گسترده‌تری داشته باشید.,1.0,19.0
4977,روی کاغذ که عالی هست بی رقیب ولی باید بیاد ببینیم چطوره.,1.0,13.0
5596,از این گوشی حرفه ای‌تر ندیدم,1.0,6.0
6771,بلندی کیفیت صدای این بلندگو بسیار خوب بوده فراتر از سطح انتظار ما بود.,1.0,15.0
370,از قابلیت‌های این دوربین می‌توان به عکاسی hdr، لرزش گیر دست، تشخیص چهره عکاسی پیاپی اشاره نمود.,1.0,20.0
1101,همانطور که گفتیم، این دوربین از ماونت جدید الکترونیکی بهره می‌برد از همان اول با یک سری لنز ثابت با نسبت دیافراگم پایین همراه شده است که مکمل خوبی برای لنز ۲۳ میلی متری f/۲٫۰ دوربین x۱۰۰ هستند.,1.0,40.0
5460,ولی امان از دست این باطریش.,0.0,7.0
1792,فوق العادست این گوشی با این قیمت.,1.0,8.0
1414,به نظر من با توجه به امکانات قیمتش ارزش خرید نداره,0.0,11.0
728,باسلام من تبلت اپل هم داشته‌ام اما تبلت سامسونگ با سیستم عامل اندروید عالیه چون این سیستم عامل کارایی سریع آسان را در اختیار ما گذاشته ریختن نرم افزارها راحت سریع بوده این تبلت برای مطالعه عالیست,1.0,37.0
1790,ولی htc این گوشی را به عنوان پرچمدار نمیشناسد پرچمدار خود را بعد از onex+ به m۷ تغییر داد.,1.0,20.0
140,نرم افزارسامسونگ در تبلت جدید به روز خود از آخرین نسخه از سیستم عامل محبوب قدرتمند اندروید یعنی نسخه استفاده نموده است.,1.0,22.0
