,comment,length,label_id
5974,با نت موو نمی‌زنه باز دوستان اهل فن می‌دونن که تغییر cpu رم کار خاصی نیست در هر دو این تبلت‌ها از یک مادر برد صفحه با رزولوشن نا امید کننده ۱۲۸۰*۸۰۰ استفاده شده فقط رم cpu تعویض شده رم gb اصلا به درد اندروید نمیخوره این تغییر کاملا غیر کارشناسی بوده شما در عمل صد در صد تفاوتی بین این دو تبلت نمی‌بیند هم از لحاظ سرعت هم گرافیک تنها تغییر داشتن یک قلم برنامه spen که اگر صادقانه به این قضیه نگاه کنید بعد از مدتی شاید ماه‌ها دست به این قلم نزنید انصافا شما می‌خواین باهاش مشق بنویسید یا توی دانشگاه با تبلت جزوه بنویسید یا وسط خیابون شماره دوستتونو یادداشت کنید.,118.0,1
3480,فقط امیدواریم ال جی در مورد optimus vu سنت شکنی نماید نسخه ۴٫۱ سیستم عامل اندروید را برای این گوشی دوست‌داشتنی ارائه کند.,24.0,3
3566,چه شانسی آوردم خریدم love digi kala,7.0,3
5588,نتیجه تست‌های مختلف صورت گرفته توسط سایت معتبر آناندتک نشان می‌دهد که باز هم باید آیفون را قدرتمندترین گوشی موجود تا به امروز بنامیم.,25.0,4
2077,همان لبه‌های منحنی همان کلید دایره‌ای home در قسمت پایین البته نهایتا همان صفحه نمایش رتینای دوست داشتنی، البته کمی بزرگ‌تر.,23.0,3
470,مدت زمان اسکن یکی از پارامترهای مهم در اسکنرها می‌باشد.,11.0,2
5703,در پایین‌ترین حساسیت، عکس‌ها کیفیت فوق العاده بالایی دارند، کاملا شارپ هستند شفافیت رنگ‌ها نیز عالیست.,19.0,4
6452,من این دوربین رو حدود یک ماه پیش از دیجی کالا خریدم حقیقتا قبل از خرید با توجه به مشخصاتش روی کاغذ انتظار یه دوربین نیمه حرفه‌ای با کیفیت بالا رو داشتم ولی متاسفانه بعد از اینکه تجربه استفاده ازش رو پیدا کردم نسبت بهش سرد شدم.,48.0,1
5126,این دوربین توانایی ضبط ویدیویی بسیار با کیفیت full hd با سرعت ۳۰ فریم بر ثانیه hd با سرعت ۶۰ فریم بر ثانیه را دارد.,26.0,4
4990,سلام خیلی خوبه بخرین.,5.0,4
4055,دقت این صفحه نمایش ۱۱۳۶×۶۴۰ پیکسل می‌باشد که تراکم پیکسلی بسیار بالای ۳۲۶ppi را ارائه می‌دهد.,20.0,4
2367,اما همانند مدل پیشین، dynamicdisplay مهم‌ترین جالب‌ترین قابلیت این محصول محسوب می‌شود.,14.0,3
1055,این دوربین از همان سنسور تصویر ۱۶ مگاپیکسلی بهره می‌برد که پیش‌تر بر روی gh۲ نیز استفاده شده بود.,19.0,2
1972,این حافظه‌ها از سرعت بینهایت بالایی برخوردارند به هیچ عنوان قابل مقایسه با هاردهای استاندارد قبلی نیستند.,18.0,3
3466,این تبلت در کنار سه تبلت دیگر ۱۰ اینچی هواوی، همگی نمایندگانی شایسته برای هواوی در بازار هستند که از اعتبار این کمپانی چینی دفاع می‌نمایند.,28.0,3
683,در کنار آن اسپیکر برای پخش صدای فیلم‌های ضبط شده قرار دارد.,13.0,2
3038,این گوشی یکی از بهتربن گوشی هاست که میتونید بخرید به نظر من اگه cpu این گوشی ۱ghz بود خیلی بهتر میشد,22.0,3
6164,دوستان توجه داشته باشید که باطری گوشی‌های htc قابل تعویض نیست غیر از اینکه شارژ را یکروزه خالی می‌کند اگر گوشی شما هنگ کند نمی‌توانید باطری را درآورده دوباره جا بزنید مجبورید متحمل خرج سنگین فلاش کردن گوشی توسط تعمیرگاه شوید تمام اطلاعات شما نیز با این کار حذف خواهد شد پس فقط به بعضی از محاسن گوشی تکیه نکنید همه جوانب را بررسی بعد گوشی خود را انتخاب کنید من این را فقط بنابر تجربه ۱۱ ساله خود در تعمیرات موبایل توصیه می‌کنم,82.0,1
5176,نمایشگر این دوربین بسیار عالیست به طوری که از نوع اینچی با رزولوشن فوق العاده ۹۲۱۰۰۰ پیکسل می‌باشد.,19.0,4
1230,البته از تنظیمات داخل دوربین هم می‌توان این کار را انجام داد.,13.0,2
876,ضمنا حتما موقع خرید یه باطری اضافه هم تهیه کنید چون عمر باطریش واقعا ناامید کننده ست ولی در کل دوربین خوبیه از نظر کیفیت عکاسی سوپر زوم بی رقیبه..,32.0,2
5226,fdr-۲۱۱ یکی از قدرتمندترین گیرنده‌های فراسو به حساب می‌آید که با تقویت کننده‌ی داخلی آنتن رومیزی امکان دریافت کانال‌ها را با بهترین کیفیت ممکن به شما می‌دهد.,29.0,4
3124,کانن elph ۵۲۰ hs معروف به ixus ۵۰۰ hs محصول دیگری از سری دوربین‌های اولترا کامپکت یا بسیار کوچک فشرده‌ی این شرکت است که با با ابعاد ۸۷ ۵۴ ۱۹ میلی متر چندان از یک کارت اعتباری بزرگتر نمی‌باشد.,40.0,3
1006,روشنایی این صفحه نمایش ۵۵۰nit است.,8.0,2
3783,به نظرم از لحاظ قیمتی اگر در حد نوت بود خوب بود.,13.0,3
3132,نورسنجی هم خیلی خوب صورت می‌گیرد.,7.0,3
2024,به اندرویید هم ارتقاء دادم مصرف باطریش بهتر شده میزان حافظه داخلی ram بهینه‌تر شده باعث شده که سرعتش بالاتر بره چون من با یکی از همین مدل گوشی با اندرویید ۲٫۳ مقایسه کردم.,35.0,3
2017,شاید بسیاری بگویند که این به دلیل پردازنده‌ی خود گوشی بوده است اینکه پردازنده‌های ضعیف‌تر نمی‌توانند عمل تشخیص پردازش صدا را به سرعت انجام دهند، ولی عمل پردازش جستجو جایی در بانک اطلاعاتی عظیم اپل رخ می‌دهد گوشی‌های با پردازنده‌ی ضعیف‌تر هم می‌توانند از پس آن برآیند.,48.0,3
3223,همچنین بر روی این تبلت نسخه از تکنولوژی بلوتوث نیز قرار دارد تا به کمک آن بتوان با سرعت بالا با دیگر گجت‌ها تبادل اطلاعات نمود.,27.0,3
6344,چرا که تبلت surface rt برای استفاده‌های معمولی مانند ارسال ایمیل، هماهنگ کردن امور در organizer، ویرایش اسناد آفیس یا مرورگری اینترنت طراحی گردیده است برای کارهای حرفه‌ای گرافیکی، هم از لحاظ سخت افزاری هم به جهت عدم پشتیبانی windows rt از برنامه‌های طراحی شده برای نسخه‌های قبلی ویندوز، نامناسب می‌باشد.,56.0,1
5647,در کل همانطور که گفتیم، m۵۰ دوربین فیلم برداری بسیار خوب دیگری از کانن است که کاملا کوچک سبک ساخته شده در ضمن از امکانات فن آوری‌های پیشرفته خوبی بهره می‌برد.,34.0,4
74,در شرایط ضعیف‌تر نوری، در حالی که هنوز مقداری نور در محیط وجود دارد، کیفیت خوب است هرچند که تصاویر کمی نویزی می‌شوند ار شارپنس نیز کاسته می‌گردد.,31.0,2
1353,"گستره‌ی حساسیت سنسور آن نیز از ۱۰۰ تا ۲۵,۶۰۰ است.",13.0,2
1434,همچنین درگاه microusb نیز در قسمت زیرین گوشی قرار دارد.,11.0,2
1828,تصور کنید که همه کتاب‌ها جزوات درسیتان را یکجا در قالب یک دستگاه بتوانید جمع آوری کنید، همیشه در هر جا همراه داشته باشید هر زمان که وقت حوصله دارید به آن‌ها رسیدگی کنید.,35.0,2
2408,البته اون نمونه بتا بود نقصهای کوچیکی داشت.,9.0,3
1730,اما لازم به ذکر است که مشکلات برنامه، مربوط به تمامی شهرها نمی‌شود بیشتر در شهر‌های کوچک وجود دارد.,21.0,2
6788,به نظرم حتی با اس۲ هم دیگه قابل مقایسه نیست.,11.0,0
1536,همچنین این دوربین مود عکاسی ۳d یا سه بعدی هم دارد.,12.0,2
3331,همان طور که گفتیم بر خلاف superamoled‌های موجود بر روی گوشی‌های سطح بالای سامسونگ، این صفحه نمایش پنل lcd دارد که البته با این حال در زوایای مختلف عملکرد خوبی را از خود به جای می‌گذارد.,38.0,3
2489,این پردازنده‌ها قدرت کمتری نسبت به پردازنده‌های intel core دارند، ولی در عوض، مصرف انرژی آن‌ها نیز بسیار پایین‌تر است.,23.0,3
3896,این گوشی همون قطعاتی رو استفاده کرده که سامسونگ بقیه شرکت‌ها استفاده میکنه پس افراطی نباشین این بهترین گوشی موجود در بازاره.,23.0,4
